Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
AXIS @ SIGLAP,"1,420,000","1,711.48",830,01 Sep 2020,59 EAST COAST TERRACE #05-04,Resale,Strata,159,"8,931",-,Apartment,1,Freehold,2009,Private,458950,15,45,East Region,Bedok
THE TRILLIUM,"5,025,000","2,217.38","2,266",01 Sep 2020,116 KIM SENG ROAD #15-05,Resale,Strata,206,"24,393",-,Condominium,1,Freehold,2010,Private,239434,09,23,Central Region,Singapore River
THE GALE,"968,000","1,044.11",927,01 Sep 2020,74 FLORA ROAD #05-29,Resale,Strata,97,"9,979",-,Condominium,1,Freehold,2013,Private,506916,17,50,East Region,Pasir Ris
TANAMERA CREST,"940,000","1,194.8",787,01 Sep 2020,6 PARI DEDAP WALK #06-05,Resale,Strata,111,"8,468",-,Condominium,1,99 yrs from 20/06/2000,2004,HDB,486060,16,48,East Region,Bedok
HAZEL PARK CONDOMINIUM,"1,230,000","1,205.57","1,020",01 Sep 2020,29 HAZEL PARK TERRACE #01-05,Resale,Strata,112,"10,982",-,Condominium,1,999 yrs from 25/09/1882,2000,Private,678950,23,67,West Region,Bukit Panjang
MARTIN NO 38,"9,200,000","4,391.71","2,095",01 Sep 2020,38 MARTIN ROAD #15-01,Resale,Strata,408,"22,549",-,Apartment,1,Freehold,2011,Private,239059,09,23,Central Region,River Valley
TWIN WATERFALLS,"1,350,000","1,237.86","1,091",01 Sep 2020,118 PUNGGOL WALK #15-37,Resale,Strata,115,"11,739",-,Executive Condominium,1,99 yrs from 05/10/2011,2015,HDB,828769,19,82,North East Region,Punggol
JUNIPER HILL,"1,523,000",592.02,"2,573",01 Sep 2020,39 EWE BOON ROAD #07-02,New Sale,Strata,55,"27,691",-,Apartment,1,Freehold,Uncompleted,N.A,259334,10,25,Central Region,Tanglin
RIVIERA RESIDENCES,"1,750,000","1,216.33","1,439",01 Sep 2020,15 RIVIERA DRIVE #04-18,Resale,Strata,113,"15,487",-,Condominium,1,Freehold,2007,Private,467205,16,46,East Region,Bedok
NUOVO,"1,100,000","1,119.46",983,01 Sep 2020,25 ANG MO KIO AVENUE 9 #16-16,Resale,Strata,104,"10,577",-,Executive Condominium,1,99 yrs from 02/05/2001,2004,Private,569788,20,56,North East Region,Ang Mo Kio
THE TEMBUSU,"1,725,000","1,044.11","1,652",01 Sep 2020,107C TAMPINES ROAD #08-19,Resale,Strata,97,"17,784",-,Condominium,1,Freehold,2016,Private,534007,19,53,North East Region,Hougang
N.A.,"3,600,000","2,941.8","1,224",01 Sep 2020,158 EVERITT ROAD,Resale,Land,273.3,"13,172",-,Terrace House,1,Freehold,1972,Private,428688,15,42,Central Region,Marine Parade
RIPPLE BAY,"760,000",785.77,967,01 Sep 2020,6 PASIR RIS LINK #08-22,Resale,Strata,73,"10,411",-,Condominium,1,99 yrs from 10/08/2011,2015,HDB,518161,18,51,East Region,Pasir Ris
ECO SANCTUARY,"985,000",775.01,"1,271",01 Sep 2020,63 CHESTNUT AVENUE #20-09,Resale,Strata,72,"13,681",-,Condominium,1,99 yrs from 25/04/2012,2016,HDB,679523,23,67,West Region,Bukit Panjang
THE TAMPINES TRILLIANT,"1,125,000","1,130.22",995,01 Sep 2020,27 TAMPINES CENTRAL 7 #04-35,Resale,Strata,105,"10,714",-,Executive Condominium,1,99 yrs from 13/07/2011,2015,HDB,528611,18,52,East Region,Tampines
DUET,"2,700,000","1,743.77","1,548",01 Sep 2020,80 HOLLAND ROAD #05-03,Resale,Strata,162,"16,667",-,Condominium,1,Freehold,2005,HDB,258875,10,25,Central Region,Tanglin
THE SIXTH AVENUE RESIDENCES,"2,900,000","1,786.82","1,623",01 Sep 2020,172 SIXTH AVENUE #01-32,Resale,Strata,166,"17,470",-,Condominium,1,Freehold,2009,Private,276545,10,27,Central Region,Bukit Timah
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",02 Sep 2020,17 BIDADARI PARK DRIVE #09-11,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367806,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,337,000",699.66,"1,911",02 Sep 2020,19 BIDADARI PARK DRIVE #11-16,New Sale,Strata,65,"20,569",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367794,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,078,000",570.49,"1,890",02 Sep 2020,21 BIDADARI PARK DRIVE #10-22,New Sale,Strata,53,"20,340",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367795,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,140,000",592.02,"1,926",02 Sep 2020,25 BIDADARI PARK DRIVE #10-45,New Sale,Strata,55,"20,727",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,HDB,367797,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,893,000",958,"1,976",02 Sep 2020,31 BIDADARI PARK DRIVE #05-55,New Sale,Strata,89,"21,270",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367800,13,36,Central Region,Toa Payoh
AFFINITY AT SERANGOON,"894,000",538.2,"1,661",02 Sep 2020,30 SERANGOON NORTH AVENUE 1 #14-72,New Sale,Strata,50,"17,880",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554342,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,114,600",688.9,"1,618",02 Sep 2020,7 SERANGOON NORTH VIEW #07-29,New Sale,Strata,64,"17,416",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554346,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,742,300","1,119.46","1,556",02 Sep 2020,7 SERANGOON NORTH VIEW #08-34,New Sale,Strata,104,"16,753",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554346,19,55,North East Region,Serangoon
DAINTREE RESIDENCE,"1,294,710",742.72,"1,743",02 Sep 2020,11E TOH TUCK ROAD #05-24,New Sale,Strata,69,"18,764",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596127,21,59,Central Region,Bukit Timah
PARC ESTA,"971,000",527.44,"1,841",02 Sep 2020,902 SIMS AVENUE #03-16,New Sale,Strata,49,"19,816",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408967,14,40,Central Region,Geylang
COASTLINE RESIDENCES,"1,683,000",742.72,"2,266",02 Sep 2020,7 AMBER ROAD #04-03,New Sale,Strata,69,"24,391",-,Apartment,1,Freehold,Uncompleted,N.A,439953,15,43,Central Region,Marine Parade
THE FLORENCE RESIDENCES,"1,390,000",936.47,"1,484",02 Sep 2020,95 HOUGANG AVENUE 2 #08-70,New Sale,Strata,87,"15,977",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,533754,19,53,North East Region,Hougang
ROYALGREEN,"2,853,000","1,065.64","2,677",02 Sep 2020,2D ANAMALAI AVENUE #03-32,New Sale,Strata,99,"28,818","2,836,822",Condominium,1,Freehold,Uncompleted,N.A,279992,10,27,Central Region,Bukit Timah
TREASURE AT TAMPINES,"1,237,000",914.94,"1,352",02 Sep 2020,9 TAMPINES LANE #11-35,New Sale,Strata,85,"14,553",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528481,18,52,East Region,Tampines
PARC CLEMATIS,"2,021,000","1,237.86","1,633",02 Sep 2020,8D JALAN LEMPENG #11-48,New Sale,Strata,115,"17,574",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128826,05,12,West Region,Clementi
PARC CANBERRA,"1,015,000",925.7,"1,096",02 Sep 2020,19 CANBERRA WALK #04-39,New Sale,Strata,86,"11,802",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756950,27,75,North Region,Sembawang
DAIRY FARM RESIDENCES,"1,881,928","1,323.97","1,421",02 Sep 2020,12 DAIRY FARM LANE #04-36,New Sale,Strata,123,"15,300",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,677615,23,67,West Region,Bukit Panjang
NOMA,"1,030,055",656.6,"1,569",02 Sep 2020,331 GUILLEMARD ROAD #02-01,New Sale,Strata,61,"16,886",-,Apartment,1,Freehold,Uncompleted,N.A,399756,14,39,Central Region,Geylang
RIO VISTA,"958,000","1,248.62",767,02 Sep 2020,30 UPPER SERANGOON VIEW #02-37,Resale,Strata,116,"8,259",-,Condominium,1,99 yrs from 02/01/2001,2004,HDB,534208,19,53,North East Region,Hougang
SUNRISE GARDENS,"1,058,888","1,431.61",740,02 Sep 2020,51 SUNRISE AVENUE #01-08,Resale,Strata,133,"7,962",-,Condominium,1,99 yrs from 24/06/1995,1998,HDB,806745,28,80,North East Region,Ang Mo Kio
CHEPSTOW VILLE,"2,208,000","3,293.78",670,02 Sep 2020,23 CHEPSTOW CLOSE,Resale,Strata,306,"7,216",-,Semi-Detached House,1,999 yrs from 01/01/1953,2010,HDB,558698,19,55,North East Region,Serangoon
WATER PLACE,"1,680,000","1,356.26","1,239",02 Sep 2020,171 TANJONG RHU ROAD #09-02,Resale,Strata,126,"13,333",-,Condominium,1,99 yrs from 02/03/1998,2004,Private,436931,15,43,Central Region,Kallang
N.A.,"11,300,000","4,669.42","2,420",02 Sep 2020,7 JALAN PANDAN,Resale,Land,433.8,"26,049",-,Detached House,1,Freehold,-,Private,288792,11,28,Central Region,Bukit Timah
TWIN WATERFALLS,"1,180,000","1,302.44",906,02 Sep 2020,106 PUNGGOL WALK #17-13,Resale,Strata,121,"9,752",-,Executive Condominium,1,99 yrs from 05/10/2011,2015,HDB,828793,19,82,North East Region,Punggol
REFLECTIONS AT KEPPEL BAY,"3,500,000","2,174.33","1,610",02 Sep 2020,33 KEPPEL BAY VIEW #34-98,Resale,Strata,202,"17,327",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,098419,04,09,Central Region,Bukit Merah
CARIBBEAN AT KEPPEL BAY,"3,088,000","3,207.67",963,02 Sep 2020,40 KEPPEL BAY DRIVE #06-91,Resale,Strata,298,"10,362",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098655,04,09,Central Region,Bukit Merah
GRANDE VISTA,"1,370,000","1,367.03","1,002",02 Sep 2020,10 CACTUS DRIVE #06-02,Resale,Strata,127,"10,787",-,Condominium,1,999 yrs from 05/05/1886,1992,Private,809687,28,80,North East Region,Ang Mo Kio
SERANGOON GARDEN ESTATE,"4,008,888","3,149.55","1,273",02 Sep 2020,76 CHARTWELL DRIVE,Resale,Land,292.6,"13,701",-,Semi-Detached House,1,999 yrs from 01/01/1955,-,Private,558772,19,55,North East Region,Serangoon
PINE GROVE,"1,650,000","1,754.53",940,02 Sep 2020,1B PINE GROVE #08-06,Resale,Strata,163,"10,123",-,Condominium,1,99 yrs from 01/11/1984,-,Private,591001,21,59,Central Region,Bukit Timah
THE MINTON,"750,000",699.66,"1,072",02 Sep 2020,10D HOUGANG STREET 11 #17-51,Resale,Strata,65,"11,538",-,Condominium,1,99 yrs from 27/07/2007,2013,HDB,534076,19,53,North East Region,Hougang
COTE D'AZUR,"2,150,000","1,539.25","1,397",02 Sep 2020,66 MARINE PARADE ROAD #12-10,Resale,Strata,143,"15,035",-,Condominium,1,99 yrs from 25/07/2001,2004,Private,449300,15,44,Central Region,Marine Parade
YEW MEI GREEN,"920,000","1,345.5",684,02 Sep 2020,52 CHOA CHU KANG NORTH 6 #22-15,Resale,Strata,125,"7,360",-,Executive Condominium,1,99 yrs from 01/12/1997,2000,Private,689575,23,68,West Region,Choa Chu Kang
THE GREENWICH,"960,000","1,044.11",919,02 Sep 2020,3 SELETAR ROAD #02-06,Resale,Strata,97,"9,897",-,Condominium,1,99 yrs from 21/12/2009,2014,Private,807012,28,80,North East Region,Serangoon
CLEMENTI PARK,"5,900,000","3,200.14","1,844",02 Sep 2020,3 SUNSET TERRACE,Resale,Land,297.3,"19,845",-,Terrace House,1,Freehold,-,Private,597260,21,59,West Region,Clementi
SARACA VILLAS,"1,890,000","2,947.18",641,02 Sep 2020,67 SARACA TERRACE,Resale,Land,273.8,"6,903",-,Semi-Detached House,1,99 yrs from 05/05/1997,2002,Private,805502,28,80,North East Region,Serangoon
N.A.,"12,050,000","6,029.99","1,998",02 Sep 2020,20 CRESCENT ROAD,Resale,Land,560.2,"21,510",-,Detached House,1,Freehold,2019,Private,436537,15,43,Central Region,Marine Parade
WHITEWATER,"939,999","1,280.92",734,02 Sep 2020,33 PASIR RIS STREET 72 #10-28,Resale,Strata,119,"7,899",-,Executive Condominium,1,99 yrs from 23/07/2002,2005,HDB,518770,18,51,East Region,Pasir Ris
SERANGOON PARK,"2,600,000","1,652.27","1,574",02 Sep 2020,36 JALAN RIANG,Resale,Land,153.5,"16,938",-,Terrace House,1,Freehold,-,Private,359005,13,35,North East Region,Serangoon
REGENT HEIGHTS,"825,000","1,162.51",710,02 Sep 2020,52 BUKIT BATOK EAST AVENUE 5 #18-03,Resale,Strata,108,"7,639",-,Condominium,1,99 yrs from 07/11/1995,1999,Private,659802,23,65,West Region,Bukit Batok
EDELWEISS PARK CONDOMINIUM,"1,238,000","1,453.14",852,02 Sep 2020,100 FLORA ROAD #01-66,Resale,Strata,135,"9,170",-,Condominium,1,Freehold,2006,Private,509743,17,50,East Region,Pasir Ris
THE ARTE,"2,250,000","1,625.36","1,384",02 Sep 2020,21 JALAN RAJA UDANG #26-02,Resale,Strata,151,"14,901",-,Condominium,1,Freehold,2010,Private,329215,12,32,Central Region,Novena
PALM HAVEN,"1,355,000","1,270.15","1,067",02 Sep 2020,18 PALM GROVE AVENUE #02-06,Resale,Strata,118,"11,483",-,Condominium,1,999 yrs from 01/09/1876,2002,Private,547312,19,54,North East Region,Hougang
SOPHIA RESIDENCE,"1,880,000","1,087.16","1,729",02 Sep 2020,11 SOPHIA ROAD #08-24,Resale,Strata,101,"18,614",-,Condominium,1,Freehold,2014,Private,228194,09,22,Central Region,Rochor
SERAYA RESIDENCES,"1,957,263","1,227.1","1,595",02 Sep 2020,12 SERAYA LANE #05-04,New Sale,Strata,114,"17,169",-,Apartment,1,Freehold,Uncompleted,N.A,437279,15,43,Central Region,Marine Parade
EAST VIEW,"1,560,000","1,097.93","1,421",02 Sep 2020,10 BROOKE ROAD #10-04,Resale,Strata,102,"15,294",-,Apartment,1,Freehold,1998,Private,429986,15,42,Central Region,Marine Parade
N.A.,"5,600,000","3,547.81","1,578",02 Sep 2020,127 HILLCREST ROAD,Resale,Land,329.6,"16,990",-,Semi-Detached House,1,Freehold,-,Private,288997,11,28,Central Region,Bukit Timah
N.A.,"3,008,000","4,303.45",699,02 Sep 2020,40K PAYA LEBAR CRESCENT,Resale,Land,399.8,"7,524",-,Semi-Detached House,1,Freehold,1978,Private,536091,19,53,North East Region,Hougang
N.A.,"2,000,000","1,400.4","1,428",02 Sep 2020,40 LORONG PAYA LEBAR,Resale,Land,130.1,"15,373",-,Terrace House,1,Freehold,1965,Private,536338,19,53,Central Region,Toa Payoh
NUOVO,"1,050,000","1,119.46",938,02 Sep 2020,25 ANG MO KIO AVENUE 9 #13-16,Resale,Strata,104,"10,096",-,Executive Condominium,1,99 yrs from 02/05/2001,2004,Private,569788,20,56,North East Region,Ang Mo Kio
BLOSSOM RESIDENCES,"940,000","1,054.87",891,02 Sep 2020,34 SEGAR ROAD #09-34,Resale,Strata,98,"9,592",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,Private,677723,23,67,West Region,Bukit Panjang
EURO-ASIA PARK,"1,240,000",893.41,"1,388",02 Sep 2020,25 WOODLEIGH CLOSE #02-04,Resale,Strata,83,"14,940",-,Condominium,1,Freehold,1996,HDB,357920,13,35,Central Region,Toa Payoh
SELETAR HILLS ESTATE,"4,180,000","3,269.03","1,279",02 Sep 2020,13 JALAN BANGAU,Resale,Land,303.7,"13,764",-,Semi-Detached House,1,999 yrs from 01/01/1879,-,Private,809358,28,80,North East Region,Serangoon
CARABELLE,"1,730,000","1,237.86","1,398",02 Sep 2020,63 WEST COAST WAY #07-24,Resale,Strata,115,"15,043",-,Condominium,1,956 yrs from 27/05/1928,2009,HDB,127021,05,12,West Region,Clementi
THE WATERLINE,"1,250,000","1,173.28","1,065",02 Sep 2020,167 POH HUAT ROAD WEST #03-19,Resale,Strata,109,"11,468",-,Condominium,1,Freehold,2013,HDB,546695,19,54,North East Region,Hougang
TANJONG RIA CONDOMINIUM,"1,640,000","1,377.79","1,190",02 Sep 2020,121 TANJONG RHU ROAD #14-15,Resale,Strata,128,"12,813",-,Condominium,1,99 yrs from 31/05/1993,1997,Private,436914,15,43,Central Region,Kallang
CONCOURSE SKYLINE,"1,805,000","1,130.22","1,597",02 Sep 2020,296 BEACH ROAD #15-02,Resale,Strata,105,"17,190",-,Apartment,1,99 yrs from 13/03/2008,2014,Private,199599,07,19,Central Region,Kallang
SEMBAWANG HILLS ESTATE,"3,900,000","1,974.12","1,976",02 Sep 2020,3 JALAN CHEMPEDAK,Resale,Land,183.4,"21,265",-,Terrace House,1,Freehold,-,Private,578386,20,57,North East Region,Ang Mo Kio
SEASIDE RESIDENCES,"2,188,000","1,087.16","2,013",03 Sep 2020,16 SIGLAP LINK #22-22,New Sale,Strata,101,"21,663",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,N.A,448872,15,44,East Region,Bedok
STIRLING RESIDENCES,"1,444,000",678.13,"2,129",03 Sep 2020,23 STIRLING ROAD #30-14,New Sale,Strata,63,"22,921",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,03,14,Central Region,Queenstown
STIRLING RESIDENCES,"1,515,000",764.24,"1,982",03 Sep 2020,23 STIRLING ROAD #37-17,New Sale,Strata,71,"21,338",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,03,14,Central Region,Queenstown
STIRLING RESIDENCES,"1,437,000",688.9,"2,086",03 Sep 2020,23 STIRLING ROAD #39-19,New Sale,Strata,64,"22,453",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",03 Sep 2020,17 BIDADARI PARK DRIVE #09-12,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367806,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,282,000",699.66,"1,832",03 Sep 2020,19 BIDADARI PARK DRIVE #04-16,New Sale,Strata,65,"19,723",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367794,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,282,000",699.66,"1,832",03 Sep 2020,19 BIDADARI PARK DRIVE #04-17,New Sale,Strata,65,"19,723",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367794,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,098,000",570.49,"1,925",03 Sep 2020,21 BIDADARI PARK DRIVE #12-22,New Sale,Strata,53,"20,717",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367795,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,318,000",699.66,"1,884",03 Sep 2020,21 BIDADARI PARK DRIVE #10-23,New Sale,Strata,65,"20,277",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,HDB,367795,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,263,000",667.37,"1,893",03 Sep 2020,21 BIDADARI PARK DRIVE #11-28,New Sale,Strata,62,"20,371",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367795,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,933,000",958,"2,018",03 Sep 2020,27 BIDADARI PARK DRIVE #13-47,New Sale,Strata,89,"21,719",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367798,13,36,Central Region,Toa Payoh
THE GARDEN RESIDENCES,"1,203,500",785.77,"1,532",03 Sep 2020,1 SERANGOON NORTH VIEW #07-02,New Sale,Strata,73,"16,486",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554343,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"845,400",516.67,"1,636",03 Sep 2020,1 SERANGOON NORTH VIEW #06-08,New Sale,Strata,48,"17,613",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554343,19,55,North East Region,Serangoon
DAINTREE RESIDENCE,"1,336,180",785.77,"1,700",03 Sep 2020,11D TOH TUCK ROAD #02-18,New Sale,Strata,73,"18,304",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596126,21,59,Central Region,Bukit Timah
DAINTREE RESIDENCE,"1,848,530","1,054.87","1,752",03 Sep 2020,11K TOH TUCK ROAD #02-55,New Sale,Strata,98,"18,863",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596132,21,59,Central Region,Bukit Timah
REZI 24,"844,700",516.67,"1,635",03 Sep 2020,39 LORONG 24 GEYLANG #04-01,New Sale,Strata,48,"17,598",-,Apartment,1,Freehold,Uncompleted,Private,398636,14,39,Central Region,Geylang
THE FLORENCE RESIDENCES,"747,000",484.38,"1,542",03 Sep 2020,81 HOUGANG AVENUE 2 #06-01,New Sale,Strata,45,"16,600",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538859,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"945,000",678.13,"1,394",03 Sep 2020,1 TAMPINES LANE #07-02,New Sale,Strata,63,"15,000",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528482,18,52,East Region,Tampines
TREASURE AT TAMPINES,"2,134,000","1,722.24","1,239",03 Sep 2020,21 TAMPINES LANE #11-74,New Sale,Strata,160,"13,338",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528475,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,551,000","1,237.86","1,253",03 Sep 2020,43 TAMPINES LANE #03-142,New Sale,Strata,115,"13,487",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528464,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,664,000","1,237.86","1,344",03 Sep 2020,45 TAMPINES LANE #12-154,New Sale,Strata,115,"14,470",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528463,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,619,000","1,237.86","1,308",03 Sep 2020,45 TAMPINES LANE #07-154,New Sale,Strata,115,"14,078",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528463,18,52,East Region,Tampines
TREASURE AT TAMPINES,"843,000",592.02,"1,424",03 Sep 2020,7 TAMPINES LANE #03-29,New Sale,Strata,55,"15,327",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528487,18,52,East Region,Tampines
PARC CANBERRA,"1,185,000","1,194.8",992,03 Sep 2020,11 CANBERRA WALK #11-24,New Sale,Strata,111,"10,676",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756946,27,75,North Region,Sembawang
THE M,"1,680,000",592.02,"2,838",03 Sep 2020,30 MIDDLE ROAD #19-03,New Sale,Strata,55,"30,545",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,188940,07,18,Central Region,Downtown Core
FORETT AT BUKIT TIMAH,"1,842,000",979.52,"1,881",03 Sep 2020,38A TOH TUCK ROAD #01-82,New Sale,Strata,91,"20,242",-,Apartment,1,Freehold,Uncompleted,HDB,596116,21,59,Central Region,Bukit Timah
FORETT AT BUKIT TIMAH,"2,473,000","1,280.92","1,931",03 Sep 2020,38B TOH TUCK ROAD #03-87,New Sale,Strata,119,"20,782",-,Apartment,1,Freehold,Uncompleted,N.A,596117,21,59,Central Region,Bukit Timah
THE AVENIR,"1,574,900",538.2,"2,926",03 Sep 2020,8 RIVER VALLEY CLOSE #06-07,New Sale,Strata,50,"31,498",-,Condominium,1,Freehold,Uncompleted,Private,238432,09,23,Central Region,River Valley
MARINA ONE RESIDENCES,"1,798,642",753.48,"2,387",03 Sep 2020,23 MARINA WAY #30-24,Resale,Strata,70,"25,695",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
THE TRIZON,"1,790,000","1,044.11","1,714",03 Sep 2020,8 RIDGEWOOD CLOSE #11-10,Resale,Strata,97,"18,454",-,Condominium,1,Freehold,2012,HDB,276698,10,27,Central Region,Bukit Timah
NOUVEL 18,"5,328,000","1,765.3","3,018",03 Sep 2020,16 ANDERSON ROAD #18-01,Resale,Strata,164,"32,488",-,Condominium,1,Freehold,2014,Private,259987,10,25,Central Region,Newton
VENTANA,"1,170,000",968.76,"1,208",03 Sep 2020,95 PASIR PANJANG HILL #02-02,Resale,Strata,90,"13,000",-,Apartment,1,Freehold,2003,HDB,118893,05,11,Central Region,Queenstown
THE RAINFOREST,"1,116,000","1,130.22",987,03 Sep 2020,339 CHOA CHU KANG AVENUE 3 #08-20,Resale,Strata,105,"10,629",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689873,23,68,West Region,Choa Chu Kang
8@WOODLEIGH,"635,000",398.27,"1,594",03 Sep 2020,6 WOODLEIGH CLOSE #09-13,Resale,Strata,37,"17,162",-,Condominium,1,99 yrs from 22/09/2008,2012,Private,357902,13,35,Central Region,Toa Payoh
ROSEWOOD SUITES,"845,000","1,097.93",770,03 Sep 2020,65 ROSEWOOD DRIVE #03-26,Resale,Strata,102,"8,284",-,Condominium,1,99 yrs from 25/02/2008,2011,HDB,737875,25,73,North Region,Woodlands
STARVILLE,"1,168,888","1,237.86",944,03 Sep 2020,64 LENGKONG TIGA #03-12,Resale,Strata,115,"10,164",-,Condominium,1,Freehold,2006,HDB,417456,14,41,East Region,Bedok
THE MERASAGA,"1,500,000",947.23,"1,584",03 Sep 2020,23 JALAN MERAH SAGA #04-03,Resale,Strata,88,"17,045",-,Condominium,1,99 yrs from 18/11/1991,1995,Private,278102,10,27,Central Region,Bukit Timah
EVERGREEN PARK,"810,000","1,065.64",760,03 Sep 2020,31 HOUGANG AVENUE 7 #13-04,Resale,Strata,99,"8,182",-,Apartment,1,99 yrs from 01/10/1995,1999,HDB,538800,19,53,North East Region,Hougang
