Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
KENT RIDGE HILL RESIDENCES,"1,536,000",882.65,"1,740",14 Jul 2020,66A SOUTH BUONA VISTA ROAD #01-75,New Sale,Strata,82,"18,732",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,N.A,117327,05,11,Central Region,Queenstown
THE FLORENCE RESIDENCES,"1,540,000","1,011.82","1,522",14 Jul 2020,91 HOUGANG AVENUE 2 #11-47,New Sale,Strata,94,"16,383",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538864,19,53,North East Region,Hougang
THE FLORENCE RESIDENCES,"2,606,000","1,679.18","1,552",14 Jul 2020,91 HOUGANG AVENUE 2 #16-50,New Sale,Strata,156,"16,705",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538864,19,53,North East Region,Hougang
ROYALGREEN,"1,801,000",667.37,"2,699",14 Jul 2020,6 ANAMALAI AVENUE #02-35,New Sale,Strata,62,"29,048",-,Condominium,1,Freehold,Uncompleted,N.A,279994,10,27,Central Region,Bukit Timah
VIEW AT KISMIS,"1,003,000",592.02,"1,694",14 Jul 2020,15 LORONG KISMIS #05-06,New Sale,Strata,55,"18,236",-,Apartment,1,99 yrs from 31/05/2019,Uncompleted,HDB,598008,21,59,Central Region,Bukit Timah
PARC CLEMATIS,"1,794,000","1,076.4","1,667",14 Jul 2020,8F JALAN LEMPENG #17-62,New Sale,Strata,100,"17,940",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,126740,05,12,West Region,Clementi
DAINTREE RESIDENCE,"1,757,310","1,054.87","1,666",14 Jul 2020,11H TOH TUCK ROAD #02-39,New Sale,Strata,98,"17,932",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596130,21,59,Central Region,Bukit Timah
CEYLON COURT,"1,700,000","1,733",981,14 Jul 2020,105G CEYLON ROAD,Resale,Strata,161,"10,559",-,Terrace House,1,Freehold,1997,HDB,429687,15,42,Central Region,Marine Parade
PARC CLEMATIS,"1,175,000",721.19,"1,629",14 Jul 2020,8A JALAN LEMPENG #13-22,New Sale,Strata,67,"17,537",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128823,05,12,West Region,Clementi
PARC CLEMATIS,"1,146,000",721.19,"1,589",14 Jul 2020,8A JALAN LEMPENG #04-22,New Sale,Strata,67,"17,104",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128823,05,12,West Region,Clementi
CEYLON RESIDENCE,"1,230,000",936.47,"1,313",14 Jul 2020,107 CEYLON ROAD #04-02,Resale,Strata,87,"14,138",-,Apartment,1,Freehold,2011,Private,429690,15,42,Central Region,Marine Parade
THE FLORENCE RESIDENCES,"1,070,000",667.37,"1,603",14 Jul 2020,85 HOUGANG AVENUE 2 #16-22,New Sale,Strata,62,"17,258",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538861,19,53,North East Region,Hougang
CASTLE GREEN,"1,340,000","1,410.08",950,14 Jul 2020,487 YIO CHU KANG ROAD #11-15,Resale,Strata,131,"10,229",-,Condominium,1,99 yrs from 01/12/1993,1997,HDB,787059,26,78,North East Region,Ang Mo Kio
WALLICH RESIDENCE,"3,350,000","1,097.93","3,051",14 Jul 2020,3 WALLICH STREET #44-09,Resale,Strata,102,"32,843",-,Apartment,1,99 yrs from 21/02/2011,2017,Private,078882,02,07,Central Region,Downtown Core
GRANDEUR 8,"1,328,000","1,227.1","1,082",14 Jul 2020,18 ANG MO KIO CENTRAL 3 #16-31,Resale,Strata,114,"11,649",-,Condominium,1,99 yrs from 16/07/2002,2005,Private,567749,20,56,North East Region,Ang Mo Kio
TREASURE AT TAMPINES,"897,000",678.13,"1,323",14 Jul 2020,53 TAMPINES LANE #03-184,New Sale,Strata,63,"14,238",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528459,18,52,East Region,Tampines
URBAN TREASURES,"832,200",452.09,"1,841",14 Jul 2020,207 JALAN EUNOS #04-14,New Sale,Strata,42,"19,814",-,Condominium,1,Freehold,Uncompleted,N.A,415799,14,41,East Region,Bedok
PARC CLEMATIS,"2,078,000","1,237.86","1,679",14 Jul 2020,8D JALAN LEMPENG #22-46,New Sale,Strata,115,"18,070",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128826,05,12,West Region,Clementi
BLOSSOM RESIDENCES,"1,130,000","1,420.85",795,14 Jul 2020,30 SEGAR ROAD #01-04,Resale,Strata,132,"8,561",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,HDB,677721,23,67,West Region,Bukit Panjang
STIRLING RESIDENCES,"1,263,000",624.31,"2,023",14 Jul 2020,23 STIRLING ROAD #37-18,New Sale,Strata,58,"21,776",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,03,14,Central Region,Queenstown
MARINA ONE RESIDENCES,"1,600,000",721.19,"2,219",14 Jul 2020,21 MARINA WAY #20-10,Resale,Strata,67,"23,881",-,Apartment,1,99 yrs from 01/07/2011,2017,HDB,018978,01,01,Central Region,Downtown Core
MARINA ONE RESIDENCES,"2,700,364","1,173.28","2,302",14 Jul 2020,23 MARINA WAY #19-33,Resale,Strata,109,"24,774",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
RV ALTITUDE,"1,528,000",570.49,"2,678",14 Jul 2020,344 RIVER VALLEY ROAD #04-03,New Sale,Strata,53,"28,830",-,Apartment,1,Freehold,Uncompleted,Private,238385,09,23,Central Region,River Valley
35 GILSTEAD,"2,579,360","1,011.82","2,549",14 Jul 2020,35 GILSTEAD ROAD #02-07,New Sale,Strata,94,"27,440",-,Apartment,1,Freehold,Uncompleted,N.A,309079,11,30,Central Region,Novena
WATERFRONT ISLE,"1,170,000",947.23,"1,235",14 Jul 2020,738 BEDOK RESERVOIR ROAD #03-35,Resale,Strata,88,"13,295",-,Condominium,1,99 yrs from 26/11/2009,2015,Private,479265,16,47,East Region,Bedok
WATERFRONT WAVES,"1,445,000","1,270.15","1,138",14 Jul 2020,760 BEDOK RESERVOIR ROAD #07-14,Resale,Strata,118,"12,246",-,Condominium,1,99 yrs from 31/10/2007,2011,Private,479245,16,47,East Region,Bedok
THE LAKESHORE,"1,200,000","1,184.04","1,013",14 Jul 2020,33 JURONG WEST STREET 41 #10-50,Resale,Strata,110,"10,909",-,Condominium,1,99 yrs from 22/11/2002,2007,HDB,649413,22,64,West Region,Jurong West
THE ESTUARY,"1,128,888","1,216.33",928,14 Jul 2020,91 YISHUN AVENUE 1 #16-15,Resale,Strata,113,"9,990",-,Condominium,1,99 yrs from 25/06/2008,2013,Private,769135,27,76,North Region,Yishun
8 SAINT THOMAS,"2,605,000",871.88,"2,988",14 Jul 2020,10 ST. THOMAS WALK #17-05,Resale,Strata,81,"32,160",-,Condominium,1,Freehold,2018,Private,238102,09,23,Central Region,River Valley
HELIOS RESIDENCES,"2,980,000","1,280.92","2,326",14 Jul 2020,17 CAIRNHILL CIRCLE #17-06,Resale,Strata,119,"25,042",-,Apartment,1,Freehold,2011,HDB,229816,09,22,Central Region,Newton
ARC AT TAMPINES,"828,000","1,001.05",827,14 Jul 2020,3 TAMPINES AVENUE 8 #01-04,Resale,Strata,93,"8,903",-,Executive Condominium,1,99 yrs from 22/02/2011,2014,HDB,529595,18,52,East Region,Tampines
CARISSA PARK CONDOMINIUM,"810,000",968.76,836,14 Jul 2020,2 FLORA DRIVE #07-11,Resale,Strata,90,"9,000",-,Condominium,1,Freehold,2001,Private,507025,17,50,East Region,Pasir Ris
RIPPLE BAY,"900,000",764.24,"1,178",14 Jul 2020,12 PASIR RIS LINK #10-55,Resale,Strata,71,"12,676",-,Condominium,1,99 yrs from 10/08/2011,2015,Private,518164,18,51,East Region,Pasir Ris
V ON SHENTON,"3,148,000","1,356.26","2,321",14 Jul 2020,5A SHENTON WAY #47-22,Resale,Strata,126,"24,984",-,Apartment,1,99 yrs from 29/11/2011,2017,Private,068814,01,06,Central Region,Downtown Core
SPOTTISWOODE PARK,"800,000","1,270.15",630,14 Jul 2020,105 SPOTTISWOODE PARK ROAD #21-128,Resale,Strata,118,"6,780",-,Apartment,1,99 yrs from 01/08/1976,-,Private,080105,02,08,Central Region,Bukit Merah
THE MADEIRA,"1,080,000","1,323.97",816,14 Jul 2020,50 BUKIT BATOK STREET 31 #23-04,Resale,Strata,123,"8,780",-,Condominium,1,99 yrs from 14/08/2000,2003,HDB,659442,23,65,West Region,Bukit Batok
THE TEMBUSU,"788,000",473.62,"1,664",14 Jul 2020,107 TAMPINES ROAD #03-04,Resale,Strata,44,"17,909",-,Condominium,1,Freehold,2016,HDB,535129,19,53,North East Region,Hougang
THE TENNERY,"925,000",861.12,"1,074",14 Jul 2020,5 WOODLANDS ROAD #07-19,Resale,Strata,80,"11,563",-,Apartment,1,99 yrs from 24/05/2010,2014,Private,677903,23,67,West Region,Choa Chu Kang
THE EBONY,"513,000",355.21,"1,444",14 Jul 2020,35 LORONG MARICAN #03-01,Resale,Strata,33,"15,545",-,Apartment,1,Freehold,2016,Private,417216,14,41,East Region,Bedok
HILLTOP GROVE,"1,065,000","1,237.86",860,14 Jul 2020,134A HILLVIEW AVENUE #09-04,Resale,Strata,115,"9,261",-,Condominium,1,99 yrs from 12/06/1996,2001,HDB,669620,23,66,West Region,Bukit Batok
HILLBROOKS,"1,300,000","1,237.86","1,050",14 Jul 2020,90 HILLVIEW AVENUE #06-01,Resale,Strata,115,"11,304",-,Condominium,1,Freehold,1999,HDB,669610,23,66,West Region,Bukit Batok
SEAHILL,"655,000",505.91,"1,295",14 Jul 2020,121 WEST COAST CRESCENT #02-12,Resale,Strata,47,"13,936",-,Condominium,1,99 yrs from 26/09/2011,2016,HDB,126778,05,12,West Region,Clementi
SUITES 123,"638,888",495.14,"1,290",14 Jul 2020,123 RANGOON ROAD #04-04,Resale,Strata,46,"13,889",-,Apartment,1,Freehold,2011,HDB,218401,08,21,Central Region,Kallang
TRILIVE,"1,000,000",613.55,"1,630",14 Jul 2020,111 TAMPINES ROAD #03-04,Resale,Strata,57,"17,544",-,Condominium,1,Freehold,2018,HDB,535133,19,53,North East Region,Hougang
RESIDENCES @ KILLINEY,"2,375,000","1,054.87","2,251",14 Jul 2020,147 KILLINEY ROAD #07-04,Resale,Strata,98,"24,235",-,Apartment,1,Freehold,2012,Private,239566,09,23,Central Region,River Valley
DAINTREE RESIDENCE,"1,782,190","1,076.4","1,656",14 Jul 2020,11F TOH TUCK ROAD #03-29,New Sale,Strata,100,"17,822",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596128,21,59,Central Region,Bukit Timah
REGAL COURT,"933,000",958,974,14 Jul 2020,17 KIM KEAT ROAD #03-05,Resale,Strata,89,"10,483",-,Apartment,1,Freehold,1997,Private,328837,12,32,Central Region,Novena
ARCHIPELAGO,"742,000",667.37,"1,112",14 Jul 2020,511 BEDOK RESERVOIR ROAD #01-40,Resale,Strata,62,"11,968",-,Condominium,1,99 yrs from 01/06/2011,2015,Private,479272,16,47,East Region,Bedok
PARC RIVIERA,"1,225,000",904.18,"1,355",14 Jul 2020,101 WEST COAST VALE #15-05,Resale,Strata,84,"14,583",-,Condominium,1,99 yrs from 11/11/2015,2019,Private,126753,05,12,West Region,Clementi
LIRIA TERRACE,"3,080,000","2,882.6","1,068",14 Jul 2020,28 MARIAM WALK,Resale,Land,267.8,"11,501",-,Terrace House,1,Freehold,1997,Private,507159,17,50,East Region,Pasir Ris
PAVILION PARK,"2,550,000","1,615.68","1,578",14 Jul 2020,305 PAVILION CIRCLE,Resale,Land,150.1,"16,989",-,Terrace House,1,Freehold,2008,Private,658573,23,65,West Region,Bukit Batok
TIVOLI GARDENS,"1,500,000","1,614.6",929,14 Jul 2020,29 TAI KENG PLACE,Resale,Land,150,"10,000",-,Terrace House,1,99 yrs from 28/02/1996,1998,HDB,534341,19,53,North East Region,Hougang
THE TAMPINES TRILLIANT,"1,100,000","1,011.82","1,087",14 Jul 2020,17 TAMPINES CENTRAL 7 #08-14,Resale,Strata,94,"11,702",-,Executive Condominium,1,99 yrs from 13/07/2011,2015,HDB,528772,18,52,East Region,Tampines
LANDBAY CONDOMINIUM,"1,630,000","1,237.86","1,317",14 Jul 2020,7 JALAN HAJIJAH #04-03,Resale,Strata,115,"14,174",-,Condominium,1,Freehold,1996,Private,468702,16,46,East Region,Bedok
REGENT RESIDENCES,"630,000",409.03,"1,540",14 Jul 2020,1091 SERANGOON ROAD #04-06,Resale,Strata,38,"16,579",-,Apartment,1,Freehold,2015,HDB,328190,12,32,Central Region,Kallang
THE RAINFOREST,"1,020,000","1,205.57",846,14 Jul 2020,345 CHOA CHU KANG AVENUE 3 #01-29,Resale,Strata,112,"9,107",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689876,23,68,West Region,Choa Chu Kang
ONE AMBER,"2,750,000","1,657.66","1,659",15 Jul 2020,7 AMBER GARDENS #13-19,Resale,Strata,154,"17,857",-,Condominium,1,Freehold,2010,Private,439974,15,43,Central Region,Marine Parade
RIVERPARC RESIDENCE,"925,000","1,076.4",859,15 Jul 2020,96 PUNGGOL DRIVE #06-13,Resale,Strata,100,"9,250",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828797,19,82,North East Region,Punggol
PARC ROSEWOOD,"628,000",581.26,"1,080",15 Jul 2020,83 ROSEWOOD DRIVE #04-70,Resale,Strata,54,"11,630",-,Condominium,1,99 yrs from 07/09/2011,2014,HDB,737789,25,73,North Region,Woodlands
PIERMONT GRAND,"1,530,200","1,356.26","1,128",15 Jul 2020,30 SUMANG WALK #05-18,New Sale,Strata,126,"12,144",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828620,19,82,North East Region,Punggol
THE TAPESTRY,"692,900",441.32,"1,570",15 Jul 2020,61 TAMPINES STREET 86 #13-43,New Sale,Strata,41,"16,900",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,Private,528510,18,52,East Region,Tampines
JADESCAPE,"2,190,600","1,259.39","1,739",15 Jul 2020,10 SHUNFU ROAD #08-36,New Sale,Strata,117,"18,723",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575746,20,57,Central Region,Bishan
EUPHONY GARDENS,"810,000","1,216.33",666,15 Jul 2020,7 JALAN MATA AYER #02-43,Resale,Strata,113,"7,168",-,Condominium,1,99 yrs from 25/02/1998,2001,HDB,759152,27,75,North Region,Mandai
JADESCAPE,"1,351,000",764.24,"1,768",15 Jul 2020,4 SHUNFU ROAD #21-10,New Sale,Strata,71,"19,028",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
BUKIT 828,"1,123,000",678.13,"1,656",15 Jul 2020,828 UPPER BUKIT TIMAH ROAD #04-07,New Sale,Strata,63,"17,825",-,Apartment,1,Freehold,Uncompleted,HDB,678155,23,67,West Region,Bukit Panjang
THE TAPESTRY,"874,800",602.78,"1,451",15 Jul 2020,53 TAMPINES STREET 86 #12-14,New Sale,Strata,56,"15,621",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528540,18,52,East Region,Tampines
THE TAPESTRY,"874,800",602.78,"1,451",15 Jul 2020,53 TAMPINES STREET 86 #10-21,New Sale,Strata,56,"15,621",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528540,18,52,East Region,Tampines
RIVERBANK @ FERNVALE,"1,200,000","1,044.11","1,149",15 Jul 2020,17 FERNVALE CLOSE #17-35,Resale,Strata,97,"12,371",-,Condominium,1,99 yrs from 10/07/2013,2017,Private,797478,28,79,North East Region,Sengkang
PARC CLEMATIS,"1,148,000",710.42,"1,616",15 Jul 2020,8F JALAN LEMPENG #03-63,New Sale,Strata,66,"17,394",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,126740,05,12,West Region,Clementi
8 FARRER SUITES,"955,000",645.84,"1,479",15 Jul 2020,8 SING JOO WALK #02-02,Resale,Strata,60,"15,917",-,Apartment,1,Freehold,2015,Private,217820,08,21,Central Region,Kallang
BOUTIQUE @ KOVAN,"4,320,000","4,154.9","1,040",15 Jul 2020,65 LOWLAND ROAD,Resale,Land,386,"11,192",-,Semi-Detached House,1,Freehold,2015,Private,547464,19,54,North East Region,Hougang
CASHEW VILLAS,"4,230,000","4,052.65","1,044",15 Jul 2020,76 CASHEW ROAD,Resale,Land,376.5,"11,235",-,Semi-Detached House,1,999 yrs from 09/01/1883,2003,Private,679677,23,67,West Region,Bukit Panjang
TREASURE AT TAMPINES,"948,000",656.6,"1,444",15 Jul 2020,25 TAMPINES LANE #08-87,New Sale,Strata,61,"15,541",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528473,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,420,000","1,033.34","1,374",15 Jul 2020,27 TAMPINES LANE #09-97,New Sale,Strata,96,"14,792",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528472,18,52,East Region,Tampines
TEN @ SUFFOLK,"1,780,000","1,205.57","1,476",15 Jul 2020,10 SUFFOLK ROAD #13-01,Resale,Strata,112,"15,893",-,Apartment,1,Freehold,2006,Private,307786,11,30,Central Region,Novena
URBAN VISTA,"1,060,000",850.36,"1,247",15 Jul 2020,20 TANAH MERAH KECHIL LINK #02-40,Resale,Strata,79,"13,418",-,Condominium,1,99 yrs from 05/11/2012,2016,Private,465426,16,46,East Region,Bedok
THE RAINFOREST,"900,000",958,939,15 Jul 2020,337 CHOA CHU KANG AVENUE 3 #14-15,Resale,Strata,89,"10,112",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689872,23,68,West Region,Choa Chu Kang
LEEDON GREEN,"1,980,000",818.06,"2,420",15 Jul 2020,28 LEEDON HEIGHTS #04-14,New Sale,Strata,76,"26,053",-,Condominium,1,Freehold,Uncompleted,N.A,266222,10,26,Central Region,Bukit Timah
MEYER MANSION,"1,438,400",484.38,"2,970",15 Jul 2020,79 MEYER ROAD #15-01,New Sale,Strata,45,"31,964",-,Apartment,1,Freehold,Uncompleted,Private,437906,15,43,Central Region,Marine Parade
MEYER MANSION,"1,447,600",484.38,"2,989",15 Jul 2020,79 MEYER ROAD #16-01,New Sale,Strata,45,"32,169",-,Apartment,1,Freehold,Uncompleted,Private,437906,15,43,Central Region,Marine Parade
CASTLE GREEN,"970,000","1,216.33",797,15 Jul 2020,487 YIO CHU KANG ROAD #04-15,Resale,Strata,113,"8,584",-,Condominium,1,99 yrs from 01/12/1993,1997,HDB,787059,26,78,North East Region,Ang Mo Kio
ADAM PARK CONDOMINIUM,"1,800,000","1,162.51","1,548",15 Jul 2020,27 ADAM ROAD #03-19,Resale,Strata,108,"16,667",-,Condominium,1,Freehold,2004,Private,289895,11,28,Central Region,Bukit Timah
THE AVENIR,"2,372,200",828.83,"2,862",15 Jul 2020,8 RIVER VALLEY CLOSE #06-01,New Sale,Strata,77,"30,808",-,Condominium,1,Freehold,Uncompleted,Private,238432,09,23,Central Region,River Valley
PARC CLEMATIS,"1,183,000",721.19,"1,640",15 Jul 2020,8 JALAN LEMPENG #17-14,New Sale,Strata,67,"17,657",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128796,05,12,West Region,Clementi
TREASURE AT TAMPINES,"1,231,000",914.94,"1,345",15 Jul 2020,9 TAMPINES LANE #10-35,New Sale,Strata,85,"14,482",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528481,18,52,East Region,Tampines
ONE PEARL BANK,"1,081,000",430.56,"2,511",15 Jul 2020,1 PEARL BANK #16-03,New Sale,Strata,40,"27,025",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,03,16,Central Region,Outram
PARC CANBERRA,"1,049,000",925.7,"1,133",15 Jul 2020,1 CANBERRA WALK #08-04,New Sale,Strata,86,"12,198",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757063,27,75,North Region,Sembawang
DAINTREE RESIDENCE,"1,145,430",710.42,"1,612",15 Jul 2020,11B TOH TUCK ROAD #02-09,New Sale,Strata,66,"17,355",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,N.A,596158,21,59,Central Region,Bukit Timah
RIVERPARC RESIDENCE,"1,025,000","1,227.1",835,15 Jul 2020,94 PUNGGOL DRIVE #05-11,Resale,Strata,114,"8,991",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828796,19,82,North East Region,Punggol
SENGKANG GRAND RESIDENCES,"1,056,800",624.31,"1,693",15 Jul 2020,80 COMPASSVALE BOW #04-33,New Sale,Strata,58,"18,221",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544570,19,54,North East Region,Sengkang
SENGKANG GRAND RESIDENCES,"1,111,200",624.31,"1,780",15 Jul 2020,80 COMPASSVALE BOW #13-33,New Sale,Strata,58,"19,159",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544570,19,54,North East Region,Sengkang
STIRLING RESIDENCES,"1,481,000",904.18,"1,638",15 Jul 2020,25 STIRLING ROAD #38-28,New Sale,Strata,84,"17,631",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148962,03,14,Central Region,Queenstown
THE PETALS,"2,700,000","4,402.48",613,15 Jul 2020,89 HILLVIEW AVENUE #10-11,Resale,Strata,409,"6,601",-,Condominium,1,Freehold,2002,Private,669624,23,66,West Region,Bukit Batok
PARK COLONIAL,"1,930,000","1,011.82","1,907",15 Jul 2020,2 WOODLEIGH LANE #12-07,New Sale,Strata,94,"20,532",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,N.A,357685,13,35,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,"1,543,000","1,291.68","1,195",15 Jul 2020,55 HOUGANG AVENUE 7 #17-73,New Sale,Strata,120,"12,858",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,N.A,533820,19,53,North East Region,Hougang
THE GARDEN RESIDENCES,"1,096,500",753.48,"1,455",15 Jul 2020,3 SERANGOON NORTH VIEW #02-17,New Sale,Strata,70,"15,664",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554344,19,55,North East Region,Serangoon
THE INTERLACE,"1,915,000","1,453.14","1,318",15 Jul 2020,188 DEPOT ROAD #07-17,Resale,Strata,135,"14,185",-,Condominium,1,99 yrs from 11/02/2009,2013,HDB,109688,04,10,Central Region,Bukit Merah
RIVERGATE,"3,800,000","1,797.59","2,114",15 Jul 2020,93 ROBERTSON QUAY #14-01,Resale,Strata,167,"22,754",-,Apartment,1,Freehold,2009,Private,238255,09,23,Central Region,Singapore River
BLOSSOM RESIDENCES,"850,000",968.76,877,15 Jul 2020,30 SEGAR ROAD #02-09,Resale,Strata,90,"9,444",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,HDB,677721,23,67,West Region,Bukit Panjang
8 SAINT THOMAS,"3,680,000","1,302.44","2,825",15 Jul 2020,10 ST. THOMAS WALK #18-09,Resale,Strata,121,"30,413",-,Condominium,1,Freehold,2018,Private,238102,09,23,Central Region,River Valley
TRUSSVILLE,"2,060,000","2,970.86",693,15 Jul 2020,61D PAYA LEBAR CRESCENT,Resale,Strata,276,"7,464",-,Terrace House,1,Freehold,2004,Private,534213,19,53,North East Region,Hougang
ROYALE MANSIONS,"1,208,000","1,173.28","1,030",15 Jul 2020,7C PULASAN ROAD,Resale,Strata,109,"11,083",-,Apartment,1,Freehold,1992,HDB,424375,15,42,Central Region,Marine Parade
N.A.,"2,950,000","3,850.28",766,15 Jul 2020,35 TAMARIND ROAD,Resale,Land,357.7,"8,247",-,Semi-Detached House,1,Freehold,-,Private,806043,28,80,North East Region,Serangoon
THE TROPICA,"1,300,000","1,496.2",869,15 Jul 2020,55 TAMPINES AVENUE 1 #09-02,Resale,Strata,139,"9,353",-,Condominium,1,99 yrs from 04/12/1996,2000,Private,529773,18,52,East Region,Tampines
DE ROYALE,"1,335,000","1,054.87","1,266",15 Jul 2020,31 JALAN RAMA RAMA #12-01,Resale,Strata,98,"13,622",-,Condominium,1,Freehold,2006,HDB,329111,12,32,Central Region,Novena
THE MEYERISE,"2,500,000","1,313.21","1,904",15 Jul 2020,97 MEYER ROAD #25-06,Resale,Strata,122,"20,492",-,Condominium,1,Freehold,2014,Private,437918,15,43,Central Region,Marine Parade
BARTLEY RIDGE,"1,450,000","1,033.34","1,403",15 Jul 2020,42 MOUNT VERNON ROAD #16-33,Resale,Strata,96,"15,104",-,Condominium,1,99 yrs from 16/04/2012,2016,HDB,368061,13,36,Central Region,Toa Payoh
THE PROMENADE@PELIKAT,"575,000",452.09,"1,272",15 Jul 2020,183 JALAN PELIKAT #03-68,Resale,Strata,42,"13,690",-,Apartment,1,Freehold,2015,Private,537643,19,53,North East Region,Hougang
EMERALD GARDEN,"2,450,000","1,313.21","1,866",15 Jul 2020,33 CLUB STREET #10-01,Resale,Strata,122,"20,082",-,Condominium,1,999 yrs from 01/10/1827,1999,Private,069415,01,06,Central Region,Outram
TREASURE AT TAMPINES,"911,000",678.13,"1,343",15 Jul 2020,53 TAMPINES LANE #06-184,New Sale,Strata,63,"14,460",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528459,18,52,East Region,Tampines
TREASURE AT TAMPINES,"995,000",678.13,"1,467",15 Jul 2020,7 TAMPINES LANE #11-25,New Sale,Strata,63,"15,794",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528487,18,52,East Region,Tampines
THE DEW,"1,648,888","2,335.79",706,15 Jul 2020,30 BUKIT BATOK STREET 21 #16-03,Resale,Strata,217,"7,599",-,Executive Condominium,1,99 yrs from 13/12/2000,2003,HDB,659636,23,65,West Region,Bukit Batok
EURO-ASIA PARK,"1,150,000",861.12,"1,335",15 Jul 2020,27 WOODLEIGH CLOSE #02-01,Resale,Strata,80,"14,375",-,Condominium,1,Freehold,1996,HDB,357922,13,35,Central Region,Toa Payoh
THE GARDENS AT BISHAN,"2,398,000","2,755.58",870,15 Jul 2020,1 SIN MING WALK #19-38,Resale,Strata,256,"9,367",-,Condominium,1,99 yrs from 22/03/1997,2004,Private,575574,20,57,Central Region,Bishan
